Str. Nr.;Straße (Katalog);Absch-Nr.;Straßenkürzel;Klassifizierung;Straßentyp;Länge
417;Rheinauer Ring;6955;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.044
4243;Eichwäldchen;12022;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.149
346;Hauptstraße;5967;K9753;Kreisstraße Orstdurchfahrt;IIIa Wohsammel- und Erschließungsstraßen;0.056
3294;Rheinau;9492;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.53
124;Sudetenstraße;5938;L597;Landesstraße Freie Strecke;IIIa Wohsammel- und Erschließungsstraßen;0.297
4246;Eckspitt;12042;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.073
850;Hessische Straße;8204;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.059000000000000004
3317;Rheinau;12005;;Weg innerhalb einer Grünanlage;IVc eigenst. Radwege, Geh. und Radwege;0.034
1811;Domstiftstraße;7423;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.021
2368;Rheinau;7169;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.11
157;Storchenstraße;474;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.045
2576;Rheinau;7678;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.052000000000000005
3097;Nebeniusstraße;9089;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.08600000000000001
340;Brandenburger Straße;5931;L597;Landesstraße Freie Strecke;IIIa Wohsammel- und Erschließungsstraßen;0.026000000000000002
2636;Rheinau;7800;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.044
738;Speckweg;5855;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.099
2894;Neckarstadt-West;8456;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.081
26;Vogesenstraße;88;K9759;Kreisstraße Orstdurchfahrt;IIIa Wohsammel- und Erschließungsstraßen;0.08700000000000001
3404;Neckarstadt-Ost;9718;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.075
711;Bäckerweg;2336;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.085
3744;Wallstadt;10462;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.067
2415;Loslauer Weg;7295;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.032
3753;Miltenberger Straße;10476;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.052000000000000005
2418;Loslauer Weg;7300;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.058
995;Am Oberen Luisenpark;3235;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.146
3548;Meersburger Straße;10044;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.114
3506;Lindenhof;12383;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.07200000000000001
3061;Feudenheim;9013;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.067
4107;Harrlachgärtenweg;11440;;beschränkt öffentlicher Weg;IVc eigenst. Radwege, Geh. und Radwege;0.162
751;Am Herrschaftswald;2453;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.027
1029;Rottfeldstraße;3276;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.138
1058;Seckenheimer Straße;3554;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.069
1058;Seckenheimer Straße;3552;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.092
625;Dürkheimer Straße;2188;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.037
625;Dürkheimer Straße;2144;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.04
1058;Seckenheimer Straße;3586;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.011
625;Dürkheimer Straße;2242;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.037
575;Dürerstraße;2260;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.137
929;Angelstraße;2990;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.117
894;Waldpforte;3052;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.088
752;Langer Schlag;2686;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.105
882;Schildkrötstraße;2713;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.17
190;Am Wallstadter Bahnhof;693;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.128
241;Naumburger Weg;689;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.028
228;Adelsheimer Straße;644;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.12
227;Salzwedeler Weg;640;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.053
2551;Rheinau;7618;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.082
2601;Rheinau;7722;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.059000000000000004
1751;F5,F6;5195;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.099
147;Renchener Straße;400;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.02
133;Oberrotweiler Straße;360;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.081
130;Gengenbacher Straße;350;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.075
1880;Leinpfad;7366;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.014
136;Riedweg;371;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.006
113;Holzweg;373;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.194
2806;Seckenheim;8193;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.132
186;Taubergrund;514;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.114
145;Wertheimer Straße;523;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.055
1218;Mansfelder Weg;3777;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.051000000000000004
196;Herrenalber Straße;545;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.011
193;Weikersheimer Ring;539;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.16
176;Baiersbronner Winkel;489;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.049
2157;Hofgewann;6624;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.197
179;Achkarrer Weg;497;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.146
2241;Friedrichsfelder Eck;6848;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.054
2241;Friedrichsfelder Eck;6849;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.07200000000000001
789;Abendröte;2382;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.152
788;Regenbogen;2380;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.046
3364;Friedrichsfeld;9643;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.026000000000000002
488;Weinheimer Straße;5896;B 38;Bundesstraße Freie Strecke;Ia Bundes- und Landstraßen außerorts;0.198
553;0B38a;1794;B 38a;Bundesstraße Freie Strecke;Ia Bundes- und Landstraßen außerorts;0.511
777;Aßmannshäuser Straße;2360;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.044
120;000A6;5773;;Bundesautobahnen;Ia Bundes- und Landstraßen außerorts;2.214
786;Eschenhof;2473;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.08700000000000001
460;Hinter dem Wolfsberg;5930;B 38;Bundesstraße Freie Strecke;Ia Bundes- und Landstraßen außerorts;0.09
90;Kloppenheimer Straße;6114;L542;Landesstraße Freie Strecke;Ia Bundes- und Landstraßen außerorts;0.31
2817;Waldhof-Gartenstadt;8226;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.025
810;Ahornhof;2502;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.093
1162;Sonderburger Straße;3792;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.06
371;Seckenheimer Landstraße;1445;L637;Landesstraße Orstdurchfahrt;Ia Bundes- und Landstraßen außerorts;0.256
625;Dürkheimer Straße;2436;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.047
5;0L597;179;L597;Landesstraße Freie Strecke;Ia Bundes- und Landstraßen außerorts;0.148
1184;Steubenstraße;4036;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.075
1650;*,M4a;4956;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.055
1055;Augustaanlage;3247;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.154
1653;L5,L7;4964;B37;Bundesstraße Ortsdurchfahrt;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.272
925;Voltastraße;3107;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.039
1731;00B36;9383;B37;Bundesstraße Ortsdurchfahrt;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.085
1445;Luisenring;5265;B44;Bundesstraße Ortsdurchfahrt;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.059000000000000004
741;Habichtstraße;2228;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.06
713;Harrlachgärtenweg;2155;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.12
1409;Waldhofstraße;4618;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.093
758;Rottannenweg;2295;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.043000000000000003
1443;Dammstraße;4545;L538;Landesstraße Orstdurchfahrt;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.14200000000000002
1384;Kiesteichweg;4781;;Gemeindestraße;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.258
1409;Waldhofstraße;4436;B44;Bundesstraße Ortsdurchfahrt;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.08700000000000001
626;Wachenheimer Straße;2281;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.05
746;Ruppertsberger Straße;2279;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.055
1562;Zeppelinstraße;4797;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.107
550;Will-Sohl-Straße;1626;B 38a;Bundesstraße Freie Strecke;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.13
687;Rollbühlstraße;2142;B38;Bundesstraße Ortsdurchfahrt;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.15
1362;Friedrichsring;4255;B38;Bundesstraße Ortsdurchfahrt;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.025
960;Neckarauer Straße;3113;B36;Bundesstraße Ortsdurchfahrt;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.073
1195;Graudenzer Linie;4341;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.098
750;Wilhelm-Varnholt-Allee;10035;B37;Bundesstraße Ortsdurchfahrt;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.122
1355;Nikolaus-Otto-Straße;4218;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.17
1375;Meeräckerstraße;4451;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.133
1144;Frankenthaler Straße;4703;B44;Bundesstraße Ortsdurchfahrt;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.41300000000000003
1788;Parkring;10692;B36;Bundesstraße Ortsdurchfahrt;Ib Industriesammelstraße, Bundesstraßen Innerorts;0.075
1815;Hafenstraße;5304;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.067
860;Donarstraße;2843;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.051000000000000004
1144;Frankenthaler Straße;3694;L597;Landesstraße Orstdurchfahrt;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.063
1411;Lindenhofstraße;4442;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.17
896;Waldfrieden;2845;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.051000000000000004
619;Mannheimer Straße;2239;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.03
416;Casterfeldstraße;7558;;Bundesstraße Ortsdurchfahrt;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.309
689;Rüdesheimer Straße;2340;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.017
689;Rüdesheimer Straße;2341;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.043000000000000003
246;Osterburker Straße;701;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.084
246;Osterburker Straße;704;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.048
476;Mallaustraße;1899;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.11900000000000001
486;Waldstraße;1925;L597;Landesstraße Orstdurchfahrt;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.249
627;Feudenheimer Straße;1940;L538;Landesstraße Orstdurchfahrt;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.331
1622;H3,H4;4927;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.077
836;Staudenweg;2545;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.28200000000000003
2218;Hallenweg;567;;Gemeindeverbindungsstraße;IIIa Wohsammel- und Erschließungsstraßen;0.326
1811;Domstiftstraße;5294;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.099
3915;Feudenheim;11449;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.016
1192;Memeler Straße;4602;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.08600000000000001
3917;Feudenheim;11447;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.035
171;Römerstraße;1040;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.029
875;Dahlienweg;2683;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.13
346;Hauptstraße;983;K9753;Kreisstraße Orstdurchfahrt;IIIa Wohsammel- und Erschließungsstraßen;0.112
828;Narzissenweg;2624;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.251
2994;Käfertal;8781;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.051000000000000004
76;Steinzeugstraße;311;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.241
1298;Feldbergstraße;4419;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.037
3359;Donaustraße;9624;;beschränkt öffentlicher Weg;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.482
823;Siebseeweg;2641;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.038
270;Ilvesheimer Straße;826;K9753;Kreisstraße Orstdurchfahrt;IIIa Wohsammel- und Erschließungsstraßen;0.037
2135;;6580;;beschränkt öffentlicher Weg;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.077
2983;Neckarau;8729;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.064
1433;Hohwiesenstraße;11558;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.047
450;Karlsruher Straße;1760;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.011
1298;Feldbergstraße;4469;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.064
381;Wingertsbuckel;11487;K9753;Kreisstraße Freie Strecke;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.213
270;Ilvesheimer Straße;895;K9753;Kreisstraße Orstdurchfahrt;IIIa Wohsammel- und Erschließungsstraßen;0.043000000000000003
337;Relaisstraße;1668;L542;Landesstraße Orstdurchfahrt;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.162
1167;Oppauer Straße;8268;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.096
337;Relaisstraße;1004;L542;Landesstraße Orstdurchfahrt;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.312
600;Steinsburgweg;1821;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.107
172;Mosbacher Straße;1044;K9753;Kreisstraße Freie Strecke;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.08600000000000001
592;Max-Frisch-Straße;1850;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.024
613;Ingeborg-Bachmann-Straße;1851;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.059000000000000004
121;Siebenbürger Straße;618;K9751;Kreisstraße Freie Strecke;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.165
592;Max-Frisch-Straße;1787;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.093
143;Magdeburger Straße;709;K9751;Kreisstraße Freie Strecke;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.231
445;Mutterstadter Straße;1557;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.11900000000000001
167;Sachsenstraße;8545;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.095
3229;;9341;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.081
1043;Hochuferstraße;8606;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.017
3424;;9776;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.05
1192;Memeler Straße;7728;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.025
489;Koblenzer Straße;5932;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.082
437;Ziethenstraße;1522;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.067
1811;Domstiftstraße;5438;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.069
3042;Neckarstadt-West;8928;;beschränkt öffentlicher Weg;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.052000000000000005
556;Maxburgstraße;1651;;Gemeindestraße;IVa Anliegerstraße, befahrbarer Wohnweg, Parkplätze;0.036000000000000004
7;Schwabenstraße;10126;K9756;Kreisstraße Orstdurchfahrt;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.035
2481;Friesenheimer Insel;7454;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.17200000000000001
172;Mosbacher Straße;477;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.052000000000000005
2393;Schönau;7240;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.034
7;Schwabenstraße;6082;K9756;Kreisstraße Freie Strecke;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.08600000000000001
2141;Schaarwiese;6676;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.14200000000000002
2922;Au;8540;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.069
680;Karlsternstraße;5788;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.106
1960;Im Rott;5904;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.095
1830;Spinnereistraße;5595;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.091
2752;Waldhof-Gartenstadt;8062;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.042
1049;Josef-Braun-Ufer;5740;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.076
2461;Rheingewann;7404;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.128
2450;Sandhofen;7365;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.06
3469;Bei der Kapelle;9866;;beschränkt öffentlicher Weg;V nicht asphaltierte/betonierte Wege (z.B. wassergebundene Deckschichten, Schotterwege);0.127
1856;Rheinrottstraße;5425;;Gemeindestraße;II Hauptverkehrs-, Industrie- & Gewerbe-, Hauptdurchgangsstraßen;0.107
764;Im Morchhof;2323;;Gemeindestraße;IIIa Wohsammel- und Erschließungsstraßen;0.077
