ID;Jahr;Stadtteilschlüssel;Stadtteilname;Alter;Bevölkerung am Ort der Hauptwohnung
26270;2013;173;Rheinau-Mitte;006;98
26273;2013;173;Rheinau-Mitte;009;108
26277;2013;173;Rheinau-Mitte;013;108
26278;2013;173;Rheinau-Mitte;014;88
26279;2013;173;Rheinau-Mitte;015;101
26282;2013;173;Rheinau-Mitte;018;94
26283;2013;173;Rheinau-Mitte;019;94
26288;2013;173;Rheinau-Mitte;024;132
26292;2013;173;Rheinau-Mitte;028;144
26293;2013;173;Rheinau-Mitte;029;135
26298;2013;173;Rheinau-Mitte;034;146
26300;2013;173;Rheinau-Mitte;036;131
26301;2013;173;Rheinau-Mitte;037;149
26318;2013;173;Rheinau-Mitte;054;136
26319;2013;173;Rheinau-Mitte;055;141
26321;2013;173;Rheinau-Mitte;057;149
26322;2013;173;Rheinau-Mitte;058;151
26324;2013;173;Rheinau-Mitte;060;134
26325;2013;173;Rheinau-Mitte;061;137
26328;2013;173;Rheinau-Mitte;064;106
26332;2013;173;Rheinau-Mitte;068;87
26333;2013;173;Rheinau-Mitte;069;94
26337;2013;173;Rheinau-Mitte;073;104
26345;2013;173;Rheinau-Mitte;081;70
26349;2013;173;Rheinau-Mitte;85-89;180
26351;2013;174;Rheinau-Süd;000;48
26352;2013;174;Rheinau-Süd;001;39
26356;2013;174;Rheinau-Süd;005;51
26357;2013;174;Rheinau-Süd;006;49
26360;2013;174;Rheinau-Süd;009;41
26361;2013;174;Rheinau-Süd;010;45
26372;2013;174;Rheinau-Süd;021;78
26375;2013;174;Rheinau-Süd;024;71
26376;2013;174;Rheinau-Süd;025;84
26377;2013;174;Rheinau-Süd;026;77
26381;2013;174;Rheinau-Süd;030;85
26383;2013;174;Rheinau-Süd;032;80
26384;2013;174;Rheinau-Süd;033;88
26387;2013;174;Rheinau-Süd;036;88
26391;2013;174;Rheinau-Süd;040;83
26392;2013;174;Rheinau-Süd;041;104
26396;2013;174;Rheinau-Süd;045;123
26398;2013;174;Rheinau-Süd;047;126
26399;2013;174;Rheinau-Süd;048;110
26400;2013;174;Rheinau-Süd;049;116
26401;2013;174;Rheinau-Süd;050;117
26404;2013;174;Rheinau-Süd;053;126
26405;2013;174;Rheinau-Süd;054;109
26408;2013;174;Rheinau-Süd;057;130
26409;2013;174;Rheinau-Süd;058;123
26413;2013;174;Rheinau-Süd;062;100
26414;2013;174;Rheinau-Süd;063;95
26415;2013;174;Rheinau-Süd;064;94
26418;2013;174;Rheinau-Süd;067;68
26424;2013;174;Rheinau-Süd;073;68
26425;2013;174;Rheinau-Süd;074;56
26426;2013;174;Rheinau-Süd;075;55
26427;2013;174;Rheinau-Süd;076;48
26430;2013;174;Rheinau-Süd;079;34
26434;2013;174;Rheinau-Süd;083;16
26437;2013;174;Rheinau-Süd;90+;23
26438;2012;011;Innenstadt;000;181
26443;2012;011;Innenstadt;005;155
26444;2012;011;Innenstadt;006;122
26445;2012;011;Innenstadt;007;140
26446;2012;011;Innenstadt;008;109
26449;2012;011;Innenstadt;011;115
26454;2012;011;Innenstadt;016;120
26455;2012;011;Innenstadt;017;143
26457;2012;011;Innenstadt;019;297
26460;2012;011;Innenstadt;022;602
26461;2012;011;Innenstadt;023;623
26466;2012;011;Innenstadt;028;610
26469;2012;011;Innenstadt;031;558
26474;2012;011;Innenstadt;036;370
26476;2012;011;Innenstadt;038;349
26484;2012;011;Innenstadt;046;318
26488;2012;011;Innenstadt;050;273
26490;2012;011;Innenstadt;052;291
26491;2012;011;Innenstadt;053;260
26493;2012;011;Innenstadt;055;241
26495;2012;011;Innenstadt;057;244
26496;2012;011;Innenstadt;058;232
26498;2012;011;Innenstadt;060;231
26502;2012;011;Innenstadt;064;195
26506;2012;011;Innenstadt;068;197
26509;2012;011;Innenstadt;071;174
26514;2012;011;Innenstadt;076;144
26518;2012;011;Innenstadt;080;96
26520;2012;011;Innenstadt;082;91
26524;2012;011;Innenstadt;90+;116
26529;2012;012;Jungbusch;004;53
26532;2012;012;Jungbusch;007;43
26534;2012;012;Jungbusch;009;47
26535;2012;012;Jungbusch;010;38
26538;2012;012;Jungbusch;013;43
26540;2012;012;Jungbusch;015;55
26542;2012;012;Jungbusch;017;40
26543;2012;012;Jungbusch;018;65
26546;2012;012;Jungbusch;021;197
26547;2012;012;Jungbusch;022;248
26557;2012;012;Jungbusch;032;142
26559;2012;012;Jungbusch;034;119
26560;2012;012;Jungbusch;035;98
26562;2012;012;Jungbusch;037;91
26566;2012;012;Jungbusch;041;93
26569;2012;012;Jungbusch;044;80
26570;2012;012;Jungbusch;045;71
26573;2012;012;Jungbusch;048;83
26575;2012;012;Jungbusch;050;79
26579;2012;012;Jungbusch;054;50
26583;2012;012;Jungbusch;058;45
26585;2012;012;Jungbusch;060;34
26592;2012;012;Jungbusch;067;36
26595;2012;012;Jungbusch;070;26
26599;2012;012;Jungbusch;074;31
26601;2012;012;Jungbusch;076;16
26604;2012;012;Jungbusch;079;18
26606;2012;012;Jungbusch;081;8
26607;2012;012;Jungbusch;082;10
26608;2012;012;Jungbusch;083;4
26609;2012;012;Jungbusch;084;9
26612;2012;020;Neckarstadt-West;000;199
26613;2012;020;Neckarstadt-West;001;177
26617;2012;020;Neckarstadt-West;005;183
26620;2012;020;Neckarstadt-West;008;181
26621;2012;020;Neckarstadt-West;009;159
26622;2012;020;Neckarstadt-West;010;148
26625;2012;020;Neckarstadt-West;013;179
26642;2012;020;Neckarstadt-West;030;426
26648;2012;020;Neckarstadt-West;036;316
26650;2012;020;Neckarstadt-West;038;333
26658;2012;020;Neckarstadt-West;046;310
26659;2012;020;Neckarstadt-West;047;284
26662;2012;020;Neckarstadt-West;050;297
26663;2012;020;Neckarstadt-West;051;248
26664;2012;020;Neckarstadt-West;052;256
26668;2012;020;Neckarstadt-West;056;221
26671;2012;020;Neckarstadt-West;059;178
26675;2012;020;Neckarstadt-West;063;196
26678;2012;020;Neckarstadt-West;066;161
26685;2012;020;Neckarstadt-West;073;146
26688;2012;020;Neckarstadt-West;076;83
26690;2012;020;Neckarstadt-West;078;79
26691;2012;020;Neckarstadt-West;079;75
26692;2012;020;Neckarstadt-West;080;62
26701;2012;031;Neckarstadt-Ost;002;138
26702;2012;031;Neckarstadt-Ost;003;91
26704;2012;031;Neckarstadt-Ost;005;105
26705;2012;031;Neckarstadt-Ost;006;80
26710;2012;031;Neckarstadt-Ost;011;97
26711;2012;031;Neckarstadt-Ost;012;106
26713;2012;031;Neckarstadt-Ost;014;94
26719;2012;031;Neckarstadt-Ost;020;189
26722;2012;031;Neckarstadt-Ost;023;249
26726;2012;031;Neckarstadt-Ost;027;285
26727;2012;031;Neckarstadt-Ost;028;273
26728;2012;031;Neckarstadt-Ost;029;306
26729;2012;031;Neckarstadt-Ost;030;333
26732;2012;031;Neckarstadt-Ost;033;328
26736;2012;031;Neckarstadt-Ost;037;228
26738;2012;031;Neckarstadt-Ost;039;209
26739;2012;031;Neckarstadt-Ost;040;216
26741;2012;031;Neckarstadt-Ost;042;243
26742;2012;031;Neckarstadt-Ost;043;216
26748;2012;031;Neckarstadt-Ost;049;229
26753;2012;031;Neckarstadt-Ost;054;190
26754;2012;031;Neckarstadt-Ost;055;177
26761;2012;031;Neckarstadt-Ost;062;164
26762;2012;031;Neckarstadt-Ost;063;161
26764;2012;031;Neckarstadt-Ost;065;146
26768;2012;031;Neckarstadt-Ost;069;138
26771;2012;031;Neckarstadt-Ost;072;161
26773;2012;031;Neckarstadt-Ost;074;153
26779;2012;031;Neckarstadt-Ost;080;79
26783;2012;031;Neckarstadt-Ost;084;76
26784;2012;031;Neckarstadt-Ost;85-89;270
26788;2012;032;Herzogenried;002;77
26789;2012;032;Herzogenried;003;77
26790;2012;032;Herzogenried;004;70
26792;2012;032;Herzogenried;006;76
26795;2012;032;Herzogenried;009;65
26798;2012;032;Herzogenried;012;70
26799;2012;032;Herzogenried;013;83
26801;2012;032;Herzogenried;015;76
26804;2012;032;Herzogenried;018;89
26806;2012;032;Herzogenried;020;137
26808;2012;032;Herzogenried;022;149
26809;2012;032;Herzogenried;023;147
26814;2012;032;Herzogenried;028;108
26815;2012;032;Herzogenried;029;89
26818;2012;032;Herzogenried;032;110
26820;2012;032;Herzogenried;034;100
26822;2012;032;Herzogenried;036;95
26824;2012;032;Herzogenried;038;99
26826;2012;032;Herzogenried;040;85
26828;2012;032;Herzogenried;042;93
26831;2012;032;Herzogenried;045;109
26832;2012;032;Herzogenried;046;97
26836;2012;032;Herzogenried;050;135
26840;2012;032;Herzogenried;054;94
26846;2012;032;Herzogenried;060;80
26847;2012;032;Herzogenried;061;88
26852;2012;032;Herzogenried;066;56
26860;2012;032;Herzogenried;074;75
26863;2012;032;Herzogenried;077;60
26864;2012;032;Herzogenried;078;75
26873;2012;033;Neckarstadt-Nordost;000;25
26880;2012;033;Neckarstadt-Nordost;007;27
26890;2012;033;Neckarstadt-Nordost;017;39
26893;2012;033;Neckarstadt-Nordost;020;81
26895;2012;033;Neckarstadt-Nordost;022;74
26899;2012;033;Neckarstadt-Nordost;026;62
26902;2012;033;Neckarstadt-Nordost;029;61
26903;2012;033;Neckarstadt-Nordost;030;66
26904;2012;033;Neckarstadt-Nordost;031;60
26908;2012;033;Neckarstadt-Nordost;035;54
26909;2012;033;Neckarstadt-Nordost;036;36
26911;2012;033;Neckarstadt-Nordost;038;38
26912;2012;033;Neckarstadt-Nordost;039;36
26914;2012;033;Neckarstadt-Nordost;041;50
26915;2012;033;Neckarstadt-Nordost;042;47
26916;2012;033;Neckarstadt-Nordost;043;65
26917;2012;033;Neckarstadt-Nordost;044;57
26926;2012;033;Neckarstadt-Nordost;053;55
26935;2012;033;Neckarstadt-Nordost;062;44
26936;2012;033;Neckarstadt-Nordost;063;45
26939;2012;033;Neckarstadt-Nordost;066;40
26950;2012;033;Neckarstadt-Nordost;077;21
26953;2012;033;Neckarstadt-Nordost;080;16
26954;2012;033;Neckarstadt-Nordost;081;16
26956;2012;033;Neckarstadt-Nordost;083;18
26957;2012;033;Neckarstadt-Nordost;084;13
26958;2012;033;Neckarstadt-Nordost;85-89;35
26960;2012;034;Wohlgelegen;000;56
26962;2012;034;Wohlgelegen;002;50
26963;2012;034;Wohlgelegen;003;39
26964;2012;034;Wohlgelegen;004;47
26969;2012;034;Wohlgelegen;009;34
26976;2012;034;Wohlgelegen;016;35
26978;2012;034;Wohlgelegen;018;54
26979;2012;034;Wohlgelegen;019;63
26983;2012;034;Wohlgelegen;023;95
26984;2012;034;Wohlgelegen;024;101
26989;2012;034;Wohlgelegen;029;82
26992;2012;034;Wohlgelegen;032;85
26993;2012;034;Wohlgelegen;033;72
26994;2012;034;Wohlgelegen;034;82
26995;2012;034;Wohlgelegen;035;77
26996;2012;034;Wohlgelegen;036;78
26998;2012;034;Wohlgelegen;038;66
27005;2012;034;Wohlgelegen;045;55
27009;2012;034;Wohlgelegen;049;68
27010;2012;034;Wohlgelegen;050;73
27011;2012;034;Wohlgelegen;051;71
27012;2012;034;Wohlgelegen;052;78
27015;2012;034;Wohlgelegen;055;65
27019;2012;034;Wohlgelegen;059;64
27022;2012;034;Wohlgelegen;062;62
27027;2012;034;Wohlgelegen;067;36
27036;2012;034;Wohlgelegen;076;35
27037;2012;034;Wohlgelegen;077;28
27039;2012;034;Wohlgelegen;079;26
27040;2012;034;Wohlgelegen;080;27
27042;2012;034;Wohlgelegen;082;14
27046;2012;034;Wohlgelegen;90+;19
27049;2012;041;Oststadt;002;103
27052;2012;041;Oststadt;005;73
27053;2012;041;Oststadt;006;66
27061;2012;041;Oststadt;014;58
27064;2012;041;Oststadt;017;46
27067;2012;041;Oststadt;020;111
27068;2012;041;Oststadt;021;115
27069;2012;041;Oststadt;022;148
27070;2012;041;Oststadt;023;154
27071;2012;041;Oststadt;024;149
27073;2012;041;Oststadt;026;209
27074;2012;041;Oststadt;027;209
27077;2012;041;Oststadt;030;240
27079;2012;041;Oststadt;032;261
27082;2012;041;Oststadt;035;206
27083;2012;041;Oststadt;036;208
27087;2012;041;Oststadt;040;204
27089;2012;041;Oststadt;042;196
27091;2012;041;Oststadt;044;199
27095;2012;041;Oststadt;048;186
27097;2012;041;Oststadt;050;166
27114;2012;041;Oststadt;067;93
27115;2012;041;Oststadt;068;171
27119;2012;041;Oststadt;072;141
27123;2012;041;Oststadt;076;122
27129;2012;041;Oststadt;082;76
27135;2012;042;Schwetzingerstadt;001;63
27138;2012;042;Schwetzingerstadt;004;59
27144;2012;042;Schwetzingerstadt;010;45
27153;2012;042;Schwetzingerstadt;019;133
27155;2012;042;Schwetzingerstadt;021;237
27156;2012;042;Schwetzingerstadt;022;239
27157;2012;042;Schwetzingerstadt;023;238
27167;2012;042;Schwetzingerstadt;033;233
27171;2012;042;Schwetzingerstadt;037;175
27176;2012;042;Schwetzingerstadt;042;156
27178;2012;042;Schwetzingerstadt;044;158
27184;2012;042;Schwetzingerstadt;050;114
27189;2012;042;Schwetzingerstadt;055;96
27190;2012;042;Schwetzingerstadt;056;105
27193;2012;042;Schwetzingerstadt;059;84
27200;2012;042;Schwetzingerstadt;066;78
27203;2012;042;Schwetzingerstadt;069;59
27204;2012;042;Schwetzingerstadt;070;70
27209;2012;042;Schwetzingerstadt;075;70
27210;2012;042;Schwetzingerstadt;076;68
27212;2012;042;Schwetzingerstadt;078;49
27213;2012;042;Schwetzingerstadt;079;40
27214;2012;042;Schwetzingerstadt;080;36
27217;2012;042;Schwetzingerstadt;083;33
27218;2012;042;Schwetzingerstadt;084;37
27220;2012;042;Schwetzingerstadt;90+;74
27221;2012;050;Lindenhof;000;133
27223;2012;050;Lindenhof;002;112
27226;2012;050;Lindenhof;005;81
27227;2012;050;Lindenhof;006;62
27228;2012;050;Lindenhof;007;63
27229;2012;050;Lindenhof;008;77
27230;2012;050;Lindenhof;009;63
27232;2012;050;Lindenhof;011;74
27234;2012;050;Lindenhof;013;77
27235;2012;050;Lindenhof;014;51
27241;2012;050;Lindenhof;020;125
27245;2012;050;Lindenhof;024;179
27247;2012;050;Lindenhof;026;242
27248;2012;050;Lindenhof;027;254
27250;2012;050;Lindenhof;029;269
27253;2012;050;Lindenhof;032;330
27254;2012;050;Lindenhof;033;283
27255;2012;050;Lindenhof;034;266
27256;2012;050;Lindenhof;035;204
27258;2012;050;Lindenhof;037;179
27263;2012;050;Lindenhof;042;160
27265;2012;050;Lindenhof;044;195
27267;2012;050;Lindenhof;046;211
27268;2012;050;Lindenhof;047;176
27269;2012;050;Lindenhof;048;196
27272;2012;050;Lindenhof;051;165
27280;2012;050;Lindenhof;059;132
27285;2012;050;Lindenhof;064;113
27286;2012;050;Lindenhof;065;89
27294;2012;050;Lindenhof;073;157
27300;2012;050;Lindenhof;079;92
27302;2012;050;Lindenhof;081;89
27304;2012;050;Lindenhof;083;85
27305;2012;050;Lindenhof;084;81
27306;2012;050;Lindenhof;85-89;380
27315;2012;061;Sandhofen;007;77
27317;2012;061;Sandhofen;009;83
27321;2012;061;Sandhofen;013;94
27323;2012;061;Sandhofen;015;88
27325;2012;061;Sandhofen;017;89
27326;2012;061;Sandhofen;018;91
27328;2012;061;Sandhofen;020;115
27334;2012;061;Sandhofen;026;120
27336;2012;061;Sandhofen;028;150
27339;2012;061;Sandhofen;031;161
27343;2012;061;Sandhofen;035;130
27344;2012;061;Sandhofen;036;133
27347;2012;061;Sandhofen;039;151
27349;2012;061;Sandhofen;041;150
27351;2012;061;Sandhofen;043;181
27357;2012;061;Sandhofen;049;199
27358;2012;061;Sandhofen;050;176
27360;2012;061;Sandhofen;052;161
27363;2012;061;Sandhofen;055;173
27366;2012;061;Sandhofen;058;131
27371;2012;061;Sandhofen;063;141
27373;2012;061;Sandhofen;065;123
27374;2012;061;Sandhofen;066;115
27377;2012;061;Sandhofen;069;90
27380;2012;061;Sandhofen;072;154
27384;2012;061;Sandhofen;076;127
27387;2012;061;Sandhofen;079;75
27388;2012;061;Sandhofen;080;73
27389;2012;061;Sandhofen;081;85
27394;2012;061;Sandhofen;90+;102
27401;2012;062;Sandhofen-Nord;006;13
27403;2012;062;Sandhofen-Nord;008;13
27407;2012;062;Sandhofen-Nord;012;17
27409;2012;062;Sandhofen-Nord;014;16
27410;2012;062;Sandhofen-Nord;015;21
27413;2012;062;Sandhofen-Nord;018;19
27414;2012;062;Sandhofen-Nord;019;25
27415;2012;062;Sandhofen-Nord;020;24
27421;2012;062;Sandhofen-Nord;026;17
27424;2012;062;Sandhofen-Nord;029;18
27425;2012;062;Sandhofen-Nord;030;23
27427;2012;062;Sandhofen-Nord;032;30
27430;2012;062;Sandhofen-Nord;035;19
27432;2012;062;Sandhofen-Nord;037;10
27433;2012;062;Sandhofen-Nord;038;15
27434;2012;062;Sandhofen-Nord;039;25
27436;2012;062;Sandhofen-Nord;041;31
27438;2012;062;Sandhofen-Nord;043;28
27439;2012;062;Sandhofen-Nord;044;38
27447;2012;062;Sandhofen-Nord;052;42
27450;2012;062;Sandhofen-Nord;055;35
27455;2012;062;Sandhofen-Nord;060;24
27459;2012;062;Sandhofen-Nord;064;25
27466;2012;062;Sandhofen-Nord;071;29
27467;2012;062;Sandhofen-Nord;072;26
27473;2012;062;Sandhofen-Nord;078;18
27481;2012;062;Sandhofen-Nord;90+;8
27486;2012;071;Schönau-Nord;004;106
27494;2012;071;Schönau-Nord;012;91
27495;2012;071;Schönau-Nord;013;109
27504;2012;071;Schönau-Nord;022;135
27506;2012;071;Schönau-Nord;024;140
27509;2012;071;Schönau-Nord;027;107
27510;2012;071;Schönau-Nord;028;118
27511;2012;071;Schönau-Nord;029;118
27512;2012;071;Schönau-Nord;030;117
27513;2012;071;Schönau-Nord;031;116
27514;2012;071;Schönau-Nord;032;125
27519;2012;071;Schönau-Nord;037;105
27520;2012;071;Schönau-Nord;038;126
27522;2012;071;Schönau-Nord;040;119
27524;2012;071;Schönau-Nord;042;137
27525;2012;071;Schönau-Nord;043;146
27528;2012;071;Schönau-Nord;046;143
27533;2012;071;Schönau-Nord;051;149
27537;2012;071;Schönau-Nord;055;129
27541;2012;071;Schönau-Nord;059;113
27544;2012;071;Schönau-Nord;062;99
27548;2012;071;Schönau-Nord;066;75
27550;2012;071;Schönau-Nord;068;89
27552;2012;071;Schönau-Nord;070;69
27554;2012;071;Schönau-Nord;072;93
27557;2012;071;Schönau-Nord;075;57
27567;2012;071;Schönau-Nord;85-89;98
27568;2012;071;Schönau-Nord;90+;41
27569;2012;072;Schönau-Süd;000;16
27575;2012;072;Schönau-Süd;006;29
27579;2012;072;Schönau-Süd;010;25
27580;2012;072;Schönau-Süd;011;30
27583;2012;072;Schönau-Süd;014;36
27588;2012;072;Schönau-Süd;019;44
27590;2012;072;Schönau-Süd;021;56
27596;2012;072;Schönau-Süd;027;25
27601;2012;072;Schönau-Süd;032;40
27603;2012;072;Schönau-Süd;034;29
27606;2012;072;Schönau-Süd;037;35
27608;2012;072;Schönau-Süd;039;37
27612;2012;072;Schönau-Süd;043;43
27617;2012;072;Schönau-Süd;048;64
27618;2012;072;Schönau-Süd;049;75
27621;2012;072;Schönau-Süd;052;53
27628;2012;072;Schönau-Süd;059;34
27629;2012;072;Schönau-Süd;060;55
27630;2012;072;Schönau-Süd;061;51
27631;2012;072;Schönau-Süd;062;45
27634;2012;072;Schönau-Süd;065;52
27643;2012;072;Schönau-Süd;074;55
27644;2012;072;Schönau-Süd;075;58
27645;2012;072;Schönau-Süd;076;50
27646;2012;072;Schönau-Süd;077;43
27648;2012;072;Schönau-Süd;079;29
27649;2012;072;Schönau-Süd;080;34
27650;2012;072;Schönau-Süd;081;27
27654;2012;072;Schönau-Süd;85-89;69
27655;2012;072;Schönau-Süd;90+;16
27656;2012;081;Waldhof-West;000;31
27657;2012;081;Waldhof-West;001;46
27659;2012;081;Waldhof-West;003;30
27660;2012;081;Waldhof-West;004;26
27665;2012;081;Waldhof-West;009;26
27668;2012;081;Waldhof-West;012;29
27670;2012;081;Waldhof-West;014;23
27672;2012;081;Waldhof-West;016;23
27678;2012;081;Waldhof-West;022;50
27681;2012;081;Waldhof-West;025;68
27683;2012;081;Waldhof-West;027;44
27686;2012;081;Waldhof-West;030;60
27690;2012;081;Waldhof-West;034;47
27692;2012;081;Waldhof-West;036;46
27693;2012;081;Waldhof-West;037;37
27695;2012;081;Waldhof-West;039;40
27697;2012;081;Waldhof-West;041;46
27704;2012;081;Waldhof-West;048;43
27709;2012;081;Waldhof-West;053;40
27710;2012;081;Waldhof-West;054;47
27711;2012;081;Waldhof-West;055;27
27714;2012;081;Waldhof-West;058;25
27717;2012;081;Waldhof-West;061;37
27724;2012;081;Waldhof-West;068;25
27725;2012;081;Waldhof-West;069;7
27727;2012;081;Waldhof-West;071;30
27729;2012;081;Waldhof-West;073;27
27734;2012;081;Waldhof-West;078;16
27736;2012;081;Waldhof-West;080;9
27739;2012;081;Waldhof-West;083;8
27740;2012;081;Waldhof-West;084;9
27742;2012;081;Waldhof-West;90+;18
27745;2012;082;Gartenstadt;002;69
27747;2012;082;Gartenstadt;004;98
27752;2012;082;Gartenstadt;009;81
27753;2012;082;Gartenstadt;010;108
27755;2012;082;Gartenstadt;012;128
27757;2012;082;Gartenstadt;014;111
27758;2012;082;Gartenstadt;015;127
27768;2012;082;Gartenstadt;025;94
27769;2012;082;Gartenstadt;026;78
27771;2012;082;Gartenstadt;028;78
27773;2012;082;Gartenstadt;030;86
27774;2012;082;Gartenstadt;031;91
27776;2012;082;Gartenstadt;033;103
27780;2012;082;Gartenstadt;037;106
27782;2012;082;Gartenstadt;039;85
27785;2012;082;Gartenstadt;042;149
27791;2012;082;Gartenstadt;048;196
27794;2012;082;Gartenstadt;051;207
27798;2012;082;Gartenstadt;055;181
27801;2012;082;Gartenstadt;058;132
27810;2012;082;Gartenstadt;067;86
27811;2012;082;Gartenstadt;068;127
27813;2012;082;Gartenstadt;070;109
27815;2012;082;Gartenstadt;072;150
27819;2012;082;Gartenstadt;076;139
27820;2012;082;Gartenstadt;077;127
27822;2012;082;Gartenstadt;079;76
27828;2012;082;Gartenstadt;85-89;206
27832;2012;083;Luzenberg;002;41
27833;2012;083;Luzenberg;003;33
27835;2012;083;Luzenberg;005;45
27836;2012;083;Luzenberg;006;32
27837;2012;083;Luzenberg;007;30
27839;2012;083;Luzenberg;009;34
27842;2012;083;Luzenberg;012;33
27844;2012;083;Luzenberg;014;26
27845;2012;083;Luzenberg;015;26
27848;2012;083;Luzenberg;018;37
27850;2012;083;Luzenberg;020;51
27852;2012;083;Luzenberg;022;55
27854;2012;083;Luzenberg;024;48
27855;2012;083;Luzenberg;025;45
27858;2012;083;Luzenberg;028;42
27861;2012;083;Luzenberg;031;57
27864;2012;083;Luzenberg;034;50
27866;2012;083;Luzenberg;036;45
27870;2012;083;Luzenberg;040;53
27871;2012;083;Luzenberg;041;42
27874;2012;083;Luzenberg;044;56
27879;2012;083;Luzenberg;049;55
27886;2012;083;Luzenberg;056;40
27894;2012;083;Luzenberg;064;28
27897;2012;083;Luzenberg;067;14
27898;2012;083;Luzenberg;068;14
27899;2012;083;Luzenberg;069;10
27901;2012;083;Luzenberg;071;15
27902;2012;083;Luzenberg;072;16
27910;2012;083;Luzenberg;080;10
27917;2012;084;Waldhof-Ost;000;68
27918;2012;084;Waldhof-Ost;001;63
27920;2012;084;Waldhof-Ost;003;74
27929;2012;084;Waldhof-Ost;012;64
27931;2012;084;Waldhof-Ost;014;81
27937;2012;084;Waldhof-Ost;020;81
27938;2012;084;Waldhof-Ost;021;85
27946;2012;084;Waldhof-Ost;029;105
27948;2012;084;Waldhof-Ost;031;118
27950;2012;084;Waldhof-Ost;033;77
27952;2012;084;Waldhof-Ost;035;92
27959;2012;084;Waldhof-Ost;042;97
27960;2012;084;Waldhof-Ost;043;113
27963;2012;084;Waldhof-Ost;046;95
27965;2012;084;Waldhof-Ost;048;123
27974;2012;084;Waldhof-Ost;057;95
27979;2012;084;Waldhof-Ost;062;93
27980;2012;084;Waldhof-Ost;063;80
27981;2012;084;Waldhof-Ost;064;78
27983;2012;084;Waldhof-Ost;066;85
27984;2012;084;Waldhof-Ost;067;60
27985;2012;084;Waldhof-Ost;068;85
27986;2012;084;Waldhof-Ost;069;60
27987;2012;084;Waldhof-Ost;070;63
27989;2012;084;Waldhof-Ost;072;87
27991;2012;084;Waldhof-Ost;074;94
27992;2012;084;Waldhof-Ost;075;72
27994;2012;084;Waldhof-Ost;077;85
27995;2012;084;Waldhof-Ost;078;79
27996;2012;084;Waldhof-Ost;079;64
27998;2012;084;Waldhof-Ost;081;46
28007;2012;091;Neuostheim;003;35
28009;2012;091;Neuostheim;005;25
28013;2012;091;Neuostheim;009;33
28020;2012;091;Neuostheim;016;21
28025;2012;091;Neuostheim;021;27
28028;2012;091;Neuostheim;024;31
